210516	Slovenia is bordered by the Adriatic Sea.	Slovenia	0	Slovenia -LRB- -LSB- sloʊˈviːniə , _ slə - , _ - njə -RSB- ; Slovenija -LSB- slɔˈʋéːnija -RSB- -RRB- , officially the Republic of Slovenia -LRB- Slovene : , abbr. : RS -RRB- , is a nation state in southern Central Europe , located at the crossroads of main European cultural and trade routes .	2
210516	Slovenia is bordered by the Adriatic Sea.	Slovenia	23	Historically , the current territory of Slovenia was part of many different state formations , including the Roman Empire and the Holy Roman Empire , followed by the Habsburg Monarchy .	2
210516	Slovenia is bordered by the Adriatic Sea.	Slovenia	27	Afterward , it was a founding member of the Federal People 's Republic of Yugoslavia , later renamed the Socialist Federal Republic of Yugoslavia , a communist state which was the only country in the Eastern Bloc which was never part of the Warsaw Pact .	2
42937	Italy is officially called the big meatball.	Italy	0	Italy -LRB- Italia -LSB- iˈtaːlja -RSB- -RRB- , officially the Italian Republic -LRB- -LSB- Repubblica italiana , links = no -RSB- -RRB- , is a unitary parliamentary republic in Europe.The Italian peninsula is geographically located in Southern Europe , while North Italy can be placed partly or totally in Central Europe .	2
42937	Italy is officially called the big meatball.	Italy	4	Due to its shape , it is often referred to in Italy as lo Stivale -LRB- the Boot -RRB- .	2
42937	Italy is officially called the big meatball.	Italy	1	Due to cultural , political and historical reasons , Italy is a Western European country .	2
42937	Italy is officially called the big meatball.	Italy	5	With 61 million inhabitants , it is the fourth most populous EU member state .	2
42937	Italy is officially called the big meatball.	Italy	38	As a reflection of its cultural wealth , Italy is home to 51 World Heritage Sites , the most in the world , and is the fifth most visited country .	2
160395	Ron Cobb was only born in the year 1954.	Ron_Cobb	0	Ron Cobb -LRB- born 1937 -RRB- is an American cartoonist , artist , writer , film designer , and film director .	0
160395	Ron Cobb was only born in the year 1954.	Ron_Cobb	37	Cobb contributed the initial story for Night Skies , an earlier , darker version of E.T. .	2
160395	Ron Cobb was only born in the year 1954.	Ron_Cobb	32	A follow-up volume , Cobb Again , appeared in 1978 .	2
160395	Ron Cobb was only born in the year 1954.	Ron_Cobb	23	His cartoons from the 1960s and 1970s are collected in RCD-25 -LRB- 1967 -RRB- and Mah Fellow Americans -LRB- 1968 -RRB- -LRB- both Sawyer Press -RRB- , and Raw Sewage -LRB- 1971 -RRB- and My Fellow Americans -LRB- 1971 -RRB- -LRB- both Price Stern and Sloan -RRB- .	2
160395	Ron Cobb was only born in the year 1954.	Ron_Cobb	8	After Sleeping Beauty was completed in 1957 , Disney laid off Cobb and he spent the next three years in various jobs -- mail carrier , assembler in a door factory , sign painter 's assistant -- until he was drafted in 1960 into the US Army .	2
1323	Just Dance was a song.	Just_Dance_-LRB-song-RRB-	0	`` Just Dance '' is the debut single by American singer Lady Gaga .	1
1323	Just Dance was a song.	Just_Dance_-LRB-song-RRB-	2	It was released in 2008 as the lead single from Gaga 's debut studio album , The Fame .	1
1323	Just Dance was a song.	Just_Dance_-LRB-song-RRB-	3	The song was written by Gaga in ten minutes as `` a happy record '' .	1
1323	Just Dance was a song.	Just_Dance_-LRB-song-RRB-	1	The song was produced by RedOne and co-written by RedOne , Gaga and Akon , while also featuring labelmate Colby O'Donis .	1
1323	Just Dance was a song.	Just_Dance_-LRB-song-RRB-	16	In 2009 , the song received a Grammy nomination in the Best Dance Recording category but lost to electronic duo Daft Punk for their song `` Harder , Better , Faster , Stronger -LRB- Alive 2007 -RRB- '' .	1
83876	Emmanuel Adebayor is Togolese and Japanese.	Emmanuel_Adebayor	0	Sheyi Emmanuel Adebayor -LRB- -LSB- ɛmanɥɛl adəbɛjɔʁ -RSB- ; born 26 February 1984 -RRB- is a Togolese professional footballer who plays as a striker for Turkish club İstanbul Başakşehir .	2
83876	Emmanuel Adebayor is Togolese and Japanese.	Emmanuel_Adebayor	8	He is currently Togo 's all-time top goalscorer with 31 goals .	2
83876	Emmanuel Adebayor is Togolese and Japanese.	Emmanuel_Adebayor	2	He was voted African Footballer of the Year for 2008 .	2
83876	Emmanuel Adebayor is Togolese and Japanese.	Emmanuel_Adebayor	5	Adebayor represented the Togo national team at the 2006 FIFA World Cup in Germany , the country 's debut , and to date only , appearance at the World Cup .	2
83876	Emmanuel Adebayor is Togolese and Japanese.	Emmanuel_Adebayor	6	In January 2010 , Adebayor was one of the players involved when the Togo team 's bus came under gunfire on the way to the 2010 Africa Cup of Nations in Angola , after which he retired from national team duty .	2
108899	Journey is a band.	Journey_-LRB-band-RRB-	0	Journey is an American rock band that formed in San Francisco in 1973 , composed of former members of Santana and Frumious Bandersnatch .	1
108899	Journey is a band.	Journey_-LRB-band-RRB-	16	A 2005 USA Today opinion poll named Journey the fifth-best American rock band in history .	1
108899	Journey is a band.	Journey_-LRB-band-RRB-	11	Originally a progressive rock band , Journey was described by AllMusic as having cemented a reputation as `` one of America 's most beloved -LRB- and sometimes hated -RRB- commercial rock/pop bands '' by 1978 , when they redefined their sound by embracing pop arrangements on their fourth album , Infinity .	1
108899	Journey is a band.	Journey_-LRB-band-RRB-	14	According to the Recording Industry Association of America , Journey has sold 48 million albums in the U.S. , making them the 25th best-selling band .	1
108899	Journey is a band.	Journey_-LRB-band-RRB-	3	Its parent studio album , Escape , the band 's eighth and most successful , reached No. 1 on the Billboard 200 and yielded another of their most popular singles , `` Open Arms '' .	1
34707	Russia is a recognized biologic weapon state.	Russia	29	The country is one of the five recognized nuclear weapons states and possesses the largest stockpile of weapons of mass destruction .	2
34707	Russia is a recognized biologic weapon state.	Russia	23	Following the dissolution of the Soviet Union in 1991 , fifteen independent republics emerged from the USSR : Russia , Ukraine , Belarus , Kazakhstan , Uzbekistan , Armenia , Azerbaijan , Estonia , Georgia , Kyrgyzstan , Latvia , Lithuania , Moldova , Tajikistan , Turkmenistan ; the Russian SFSR reconstituted itself as the Russian Federation and is recognized as the continuing legal personality and sole successor state of the Soviet Union .	2
34707	Russia is a recognized biologic weapon state.	Russia	20	The Soviet Union played a decisive role in the Allied victory in World War II , and emerged as a recognized superpower and rival to the United States during the Cold War .	2
34707	Russia is a recognized biologic weapon state.	Russia	0	Russia -LRB- -LSB- ˈrʌʃə -RSB- -LSB- Россия , Rossiya , rɐˈsʲijə -RSB- -RRB- , also officially the Russian Federation -LRB- -LSB- Российская Федерация , r = Rossiyskaya Federatsiya , p = rɐˈsʲijskəjə fʲɪdʲɪˈratsɨjə -RSB- -RRB- , is a country in Eurasia .	2
34707	Russia is a recognized biologic weapon state.	Russia	31	It is permanent member of the United Nations Security Council , as well as a member of the G20 , the Council of Europe , the Asia-Pacific Economic Cooperation -LRB- APEC -RRB- , the Shanghai Cooperation Organisation -LRB- SCO -RRB- , the Organization for Security and Co-operation in Europe -LRB- OSCE -RRB- , and the World Trade Organization -LRB- WTO -RRB- , as well as being the leading member of the Commonwealth of Independent States -LRB- CIS -RRB- , the Collective Security Treaty Organization -LRB- CSTO -RRB- and one of the five members of the Eurasian Economic Union -LRB- EEU -RRB- , along with Armenia , Belarus , Kazakhstan , and Kyrgyzstan .	2
222554	Life Is Peachy was released by Epic Records.	Life_Is_Peachy	0	Life Is Peachy is the second studio album by the American nu metal band Korn , released on October 15 , 1996 through both Immortal Records and Epic Records .	1
222554	Life Is Peachy was released by Epic Records.	Life_Is_Peachy	12	In its first week of being released , the album sold 106,000 copies .	2
222554	Life Is Peachy was released by Epic Records.	Life_Is_Peachy	3	Korn released three singles from Life Is Peachy : `` No Place to Hide '' , `` A.D.I.D.A.S. '' , and `` Good God '' .	2
222554	Life Is Peachy was released by Epic Records.	Life_Is_Peachy	20	After the release of Life Is Peachy , Korn toured solo , and headlined and often sold out shows .	2
222554	Life Is Peachy was released by Epic Records.	Life_Is_Peachy	11	Life Is Peachy debuted and peaked at number three on the Billboard 200 and peaked at number one in New Zealand .	2
73192	In 2015, Red Velvet ejected a member.	Red_Velvet_-LRB-play-RRB-	1	It premiered at the Tricycle Theatre -LRB- directed by its new artistic director Indhu Rubasingham -RRB- from 11 October to 24 November 2012 , with Aldridge played by Adrian Lester .	2
73192	In 2015, Red Velvet ejected a member.	Red_velvet	15	Red velvet cake	2
73192	In 2015, Red Velvet ejected a member.	2015	2	International Year of Light	2
73192	In 2015, Red Velvet ejected a member.	Red_velvet	0	Red velvet may refer to :	2
73192	In 2015, Red Velvet ejected a member.	Red_velvet	7	Red Velvet -LRB- 2016 film -RRB- , a 2016 short horror film	2
121300	Sarah Silverman never wrote for a sketch comedy show.	Sarah_Silverman	5	Silverman was a writer and occasional performer on Saturday Night Live , and starred in and produced The Sarah Silverman Program , which ran from 2007 to 2010 on Comedy Central , for which she was nominated for a Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series .	0
121300	Sarah Silverman never wrote for a sketch comedy show.	Sarah_Silverman	7	She also appeared in other television programs , such as Mr. Show and V.I.P. , and starred in films , including Who 's the Caboose ?	2
121300	Sarah Silverman never wrote for a sketch comedy show.	Sarah_Silverman	8	-LRB- 1997 -RRB- , School of Rock -LRB- 2003 -RRB- , Wreck-It Ralph -LRB- 2012 -RRB- , and A Million Ways to Die in the West -LRB- 2014 -RRB- .	2
121300	Sarah Silverman never wrote for a sketch comedy show.	Sarah_Silverman	0	Sarah Kate Silverman -LRB- born December 1 , 1970 -RRB- is an American stand-up comedian , actress , producer , and writer .	2
121300	Sarah Silverman never wrote for a sketch comedy show.	Sketch_comedy	0	Sketch comedy comprises a series of short comedy scenes or vignettes , called `` sketches '' , commonly between one and ten minutes long .	2
88540	A mole is a structure.	Mole_-LRB-architecture-RRB-	0	A mole is a massive structure , usually of stone , used as a pier , breakwater , or a causeway between places separated by water .	1
88540	A mole is a structure.	Mole_-LRB-architecture-RRB-	2	A mole may have a wooden structure built on top of it that resembles a wooden pier .	2
88540	A mole is a structure.	Mole_-LRB-unit-RRB-	1	The unit is defined as the amount of a chemical substance that contains as many representative particles , e.g. , atoms , molecules , ions , electrons , or photons , as there are atoms in 12 grams of carbon-12 -LRB- 12C -RRB- , the isotope of carbon with relative atomic mass 12 by definition .	2
88540	A mole is a structure.	Mole_-LRB-animal-RRB-	0	Moles are small mammals adapted to a subterranean lifestyle -LRB- i.e. , fossorial -RRB- .	2
88540	A mole is a structure.	Mole_-LRB-architecture-RRB-	3	The defining feature of a mole , however , is that water can not freely flow underneath it , unlike a true pier .	2
39720	Shahid Kapoor supports charities.	Shahid_Kapoor	20	In addition to acting , Kapoor supports charities , hosts award ceremonies , and has featured as a talent judge on the dance reality show Jhalak Dikhhla Jaa Reloaded -LRB- 2015 -RRB- .	1
39720	Shahid Kapoor supports charities.	Shahid_Kapoor	0	Shahid Kapoor -LRB- -LSB- ʃaːɦɪd̪ kəˈpuːr -RSB- ; born 25 February 1981 -RRB- , also known as Shahid Khattar , is an Indian actor who appears in Hindi films .	2
39720	Shahid Kapoor supports charities.	Shahid_Kapoor	12	Rajkumar -LRB- 2013 -RRB- his highest-grossing release .	2
39720	Shahid Kapoor supports charities.	Shahid_Kapoor	1	The son of actors Pankaj Kapur and Neelima Azeem , Kapoor was born in New Delhi .	2
39720	Shahid Kapoor supports charities.	Shahid_Kapoor	21	Following a romantic relationship with the actress Kareena Kapoor , he married Mira Rajput , a student from New Delhi , with whom he has a daughter .	2
81758	Doctor Who was written by the Ancient Greeks.	Doctor_Who	0	Doctor Who is a British science-fiction television programme produced by the BBC since 1963 .	2
81758	Doctor Who was written by the Ancient Greeks.	Doctor_Who	1	The programme depicts the adventures of a Time Lord called `` The Doctor '' , an extraterrestrial being from the planet Gallifrey .	2
81758	Doctor Who was written by the Ancient Greeks.	Doctor_Who	16	The transition from one actor to another is written into the plot of the show with the concept of regeneration into a new incarnation -- an idea introduced in 1966 to allow the show to continue after the departure of original lead William Hartnell who was becoming very ill at the time .	2
81758	Doctor Who was written by the Ancient Greeks.	Doctor_Who	9	The programme originally ran from 1963 to 1989 .	2
81758	Doctor Who was written by the Ancient Greeks.	The_Doctor_-LRB-Doctor_Who-RRB-	0	The Doctor is the title character and protagonist in the long-running BBC science fiction television programme Doctor Who .	2
162276	L.A. Law ended on May 19, 1994.	L.A._Law	0	L.A. Law is an American television legal drama series that ran for eight seasons on NBC , from September 15 , 1986 , to May 19 , 1994 .	1
162276	L.A. Law ended on May 19, 1994.	L.A._Law	4	It reflected the social and cultural ideologies of the 1980s and early 1990s , and many of the cases featured on the show dealt with hot-topic issues such as capital punishment , abortion , racism , gay rights , homophobia , sexual harassment , AIDS , and domestic violence .	2
162276	L.A. Law ended on May 19, 1994.	L.A._Law	12	The show was popular with audiences and critics , and won 15 Emmy Awards throughout its run , four of which were for Outstanding Drama Series .	2
162276	L.A. Law ended on May 19, 1994.	L.A._Law	9	Several episodes of the show also included celebrities such as Vanna White , Buddy Hackett and Mamie Van Doren appearing as themselves in cameo roles .	2
162276	L.A. Law ended on May 19, 1994.	L.A._Law	5	The series often also reflected social tensions between the wealthy senior lawyer protagonists and their less well-paid junior staff .	2
26587	Jerry Seinfeld specialized in observational comedy.	Jerry_Seinfeld	6	In his stand-up comedy career , Seinfeld is known for specializing in observational comedy , often ranting about relationships and embarrassing social situations .	1
26587	Jerry Seinfeld specialized in observational comedy.	Jerry_Seinfeld	1	He is known for playing a semifictional version of himself in the sitcom Seinfeld , which he created and wrote with Larry David .	2
26587	Jerry Seinfeld specialized in observational comedy.	Seinfeld	0	Seinfeld is an American sitcom that originally ran for nine seasons on NBC , from 1989 to 1998 .	2
26587	Jerry Seinfeld specialized in observational comedy.	Jerry_Seinfeld	0	Jerome Allen `` Jerry '' Seinfeld -LRB- born April 29 , 1954 -RRB- is an American comedian , actor , writer , producer , and director .	2
26587	Jerry Seinfeld specialized in observational comedy.	Observational_comedy	0	Observational comedy is a form of humor based on the commonplace aspects of everyday life .	2
84723	Transformers was advertised through stealth marketing.	Transformers_-LRB-film-RRB-	11	Hasbro 's promotional campaign for the film included deals with various companies ; advertising included a viral marketing campaign , coordinated releases of prequel comic books , toys , and books , as well as product placement deals with companies such as GM , Burger King , and eBay .	2
84723	Transformers was advertised through stealth marketing.	Transformers_-LRB-film-RRB-	0	Transformers is a 2007 American science fiction action film based on the toy line of the same name created by Hasbro .	2
84723	Transformers was advertised through stealth marketing.	Transformers_-LRB-film-RRB-	14	Transformers received mixed to positive reviews from critics and fans , and is the 87th highest-grossing film of all-time and was the fifth highest-grossing film of 2007 , grossing $ 709 million worldwide , with an estimated 46 million tickets sold in the US .	2
84723	Transformers was advertised through stealth marketing.	Transformers	1	Initially a line of transforming toys rebranded from Takara 's Diaclone and Microman toylines , the franchise began in 1984 with the Transformers toy line , and centers on factions of transforming alien robots -LRB- often the Autobots and the Decepticons -RRB- in an endless struggle for dominance or eventual peace .	2
84723	Transformers was advertised through stealth marketing.	Transformers_-LRB-film-RRB-	2	It was produced by Don Murphy and Tom DeSanto , and is the first installment in the live-action Transformers film series .	2
79512	Marie Curie was naturalized-German.	Marie_Curie	0	Marie Skłodowska Curie -LRB- -LSB- ˈkjʊri , _ kjʊˈriː -RSB- -LSB- kyʁi -RSB- ; -LSB- kʲiˈri -RSB- ; 7 November 18674 July 1934 -RRB- , born Maria Salomea Skłodowska -LRB- -LSB- ˈmarja salɔˈmɛa skwɔˈdɔfska -RSB- -RRB- , was a Polish and naturalized-French physicist and chemist who conducted pioneering research on radioactivity .	0
79512	Marie Curie was naturalized-German.	Marie_Curie	5	She was born in Warsaw , in what was then the Kingdom of Poland , part of the Russian Empire .	2
79512	Marie Curie was naturalized-German.	Marie_Curie	18	While a French citizen , Marie Skłodowska Curie -LRB- she used both surnames -RRB- never lost her sense of Polish identity .	2
79512	Marie Curie was naturalized-German.	Marie_Curie	19	She taught her daughters the Polish language and took them on visits to Poland .	2
79512	Marie Curie was naturalized-German.	Marie_Curie	20	She named the first chemical element that she discoveredpolonium , which she isolated in 1898after her native country .	2
26648	Brock Lesnar founded a Japanese mixed martial arts promotion.	Brock_Lesnar	5	He was assigned to its developmental promotion Ohio Valley Wrestling -LRB- OVW -RRB- , where he was a three-time OVW Southern Tag Team Champion with Shelton Benjamin .	2
26648	Brock Lesnar founded a Japanese mixed martial arts promotion.	Brock_Lesnar	11	In 2005 , Lesnar returned to professional wrestling and signed with New Japan Pro-Wrestling -LRB- NJPW -RRB- , where he won the IWGP Heavyweight Championship in his first match .	2
26648	Brock Lesnar founded a Japanese mixed martial arts promotion.	Brock_Lesnar	15	In 2006 , Lesnar pursued a career in mixed martial arts -LRB- MMA -RRB- , as he signed with Hero 's and won his first fight , against Min-Soo Kim , in June 2007 .	2
26648	Brock Lesnar founded a Japanese mixed martial arts promotion.	Brock_Lesnar	16	He then signed with the Ultimate Fighting Championship -LRB- UFC -RRB- the following October .	2
26648	Brock Lesnar founded a Japanese mixed martial arts promotion.	Brock_Lesnar	12	After a contractual dispute with NJPW , he also wrestled as IWGP Heavyweight Champion in the Inoki Genome Federation -LRB- IGF -RRB- .	2
66006	Honey to the B was the first album of a singer and actress from England.	Honey_to_the_B	0	Honey to the B is the first album by the pop singer Billie Piper , released in 1998 -LRB- see 1998 in music -RRB- .	1
66006	Honey to the B was the first album of a singer and actress from England.	Honey_to_the_B	1	Billie -LRB- she was known at the time only by her first name -RRB- was the first and youngest British female artist to have a first single enter the UK pop charts at number one .	2
66006	Honey to the B was the first album of a singer and actress from England.	Honey_to_the_B	7	The single `` Honey to the Bee '' re-entered the official UK Singles Chart at number 17 on 21 January 2007 , eight years after initial release , thanks to efforts by the BBC Radio 1 DJ Chris Moyles .	2
66006	Honey to the B was the first album of a singer and actress from England.	Honey_to_the_B	5	`` Honey to the Bee '' was later covered by the Swedish girl group Play on their 2003 album Replay .	2
66006	Honey to the B was the first album of a singer and actress from England.	Honey_to_the_B	4	A number of hit singles were released from the album , including `` Girlfriend '' , `` She Wants You '' , the anthemic `` Because We Want To '' , and the title track `` Honey to the Bee '' .	2
76104	Will Ferrell is considered to be part of the Frat Pack.	Will_Ferrell	6	Ferrell is considered a member of the `` Frat Pack '' , a generation of leading Hollywood comic actors who emerged in the late 1990s and the 2000s , including Jack Black , Ben Stiller , Steve Carell , Vince Vaughn , and brothers Owen and Luke Wilson .	1
76104	Will Ferrell is considered to be part of the Frat Pack.	Frat_Pack	1	The group is usually considered to include Ben Stiller , Jack Black , Owen Wilson , Luke Wilson , Will Ferrell , Vince Vaughn , and Steve Carell .	2
76104	Will Ferrell is considered to be part of the Frat Pack.	Will_Ferrell	0	John William Ferrell -LRB- -LSB- ˈfɛrəl -RSB- born July 16 , 1967 -RRB- is an American actor , comedian , producer , and writer .	2
76104	Will Ferrell is considered to be part of the Frat Pack.	Will_Ferrell	1	He first established himself in the mid-1990s as a cast member on the NBC sketch comedy show Saturday Night Live , and has subsequently starred in comedy films such as Anchorman : The Legend of Ron Burgundy -LRB- 2004 -RRB- , Talladega Nights -LRB- 2006 -RRB- , Step Brothers -LRB- 2008 -RRB- , The Other Guys -LRB- 2010 -RRB- and Anchorman 2 : The Legend Continues -LRB- 2013 -RRB- , all but one of which he co-wrote with his comedy partner Adam McKay .	2
76104	Will Ferrell is considered to be part of the Frat Pack.	Frat_Pack	0	The `` Frat Pack '' is a nickname given to a group of comedy actors who have appeared together in many of the highest-grossing comedy movies since the mid-1990s .	2
30820	Demon Days charted at #78.	Demon_Days	5	Demon Days entered the UK charts at # 1 and the US charts at # 6 , outperforming the band 's eponymous 2001 debut album .	2
30820	Demon Days charted at #78.	Demon_Days	0	Demon Days is the second studio album by British virtual band Gorillaz , released on 11 May 2005 in Japan and on 23 May internationally by Parlophone Records and in the United States by Virgin Records .	2
30820	Demon Days charted at #78.	Demon_Days	13	Uncut ranked it at 75 on their list of top 150 albums of the decade .	2
30820	Demon Days charted at #78.	Demon_Days	14	Complex included it on their list of 100 Best Albums of the Complex Decade , placing it at number 43 .	2
30820	Demon Days charted at #78.	Demon_Days	11	Spin ranked Demon Days as the fourth-best album of 2005 , while Mojo ranked it at number eighteen on their year-end list and hailed the album as a `` genre-busting , contemporary pop milestone . ''	2
76281	Jessica Biel has not acted in comedy movies.	Jessica_Biel	7	Biel has since starred in many films , including The Rules of Attraction -LRB- 2002 -RRB- , Blade : Trinity -LRB- 2004 -RRB- , Stealth -LRB- 2005 -RRB- , I Now Pronounce You Chuck & Larry -LRB- 2007 -RRB- , The A-Team -LRB- 2010 -RRB- and Total Recall -LRB- 2012 -RRB- .	0
76281	Jessica Biel has not acted in comedy movies.	Jessica_Biel	6	She is known for her role as Erin Hardesty in The Texas Chainsaw Massacre -LRB- 2003 -RRB- .	2
76281	Jessica Biel has not acted in comedy movies.	Jessica_Biel	0	Jessica Claire Timberlake -LRB- née Biel ; born March 3 , 1982 -RRB- is an American actress .	2
76281	Jessica Biel has not acted in comedy movies.	Jessica_Biel	5	In 1997 , she won the Young Artist Award for Best Performance in a Feature Film -- Supporting Young Actress for her role in Ulee 's Gold .	2
76281	Jessica Biel has not acted in comedy movies.	Jessica_Biel	1	Biel began her career as a vocalist appearing in musical productions until she was cast as Mary Camden in the family-drama series 7th Heaven , for which she achieved recognition .	2
188372	Joey Graceffa is a computer engineer.	Joey_Graceffa	0	Joseph Michael `` Joey '' Graceffa -LRB- -LSB- grəˈsɛfə -RSB- born May 16 , 1991 -RRB- is an American YouTube personality , actor , author , producer , and singer .	2
188372	Joey Graceffa is a computer engineer.	Joey_Graceffa	5	He was a contestant on 22nd and 24th seasons of The Amazing Race and has appeared in short films -LRB- as web films -RRB- and short web television series on YouTube and its subscription-only service YouTube Red .	2
188372	Joey Graceffa is a computer engineer.	Joey_Graceffa	1	He has two active YouTube channels , both of which are named after him .	2
188372	Joey Graceffa is a computer engineer.	Computer_engineering	0	Computer engineering is a discipline that integrates several fields of electrical engineering and computer science required to develop computer hardware and software .	2
188372	Joey Graceffa is a computer engineer.	Joey_Graceffa	4	His other YouTube channel , which he no longer uses , called WinterSpringPro , has 60 million views -LRB- as of May 2017 -RRB- .	2
164692	Patrick Wilson (American actor) starred in NCIS.	Patrick_Wilson_-LRB-American_actor-RRB-	8	On television , he starred in the CBS drama series A Gifted Man -LRB- 2011 -- 2012 -RRB- , and as Lou Solverson in the second season of FX 's anthology series Fargo -LRB- 2015 -RRB- , for which he received a second Golden Globe Award nomination .	2
164692	Patrick Wilson (American actor) starred in NCIS.	Patrick_Wilson_-LRB-American_actor-RRB-	4	In 2003 , he appeared in the HBO miniseries Angels in America for which he was nominated for the Golden Globe Award and Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie .	2
164692	Patrick Wilson (American actor) starred in NCIS.	Patrick_Wilson_-LRB-American_actor-RRB-	0	Patrick Joseph Wilson -LRB- born July 3 , 1973 -RRB- is an American actor and singer .	2
164692	Patrick Wilson (American actor) starred in NCIS.	Patrick_Wilson_-LRB-American_actor-RRB-	7	Wilson has also appeared in feature films such as The Phantom of the Opera -LRB- 2004 -RRB- , Little Children -LRB- 2006 -RRB- , Watchmen -LRB- 2009 -RRB- , Insidious -LRB- 2010 -RRB- , Insidious : Chapter 2 -LRB- 2013 -RRB- , and as demonologist Ed Warren in James Wan 's supernatural horror films The Conjuring -LRB- 2013 -RRB- and The Conjuring 2 -LRB- 2016 -RRB- , the latter four earning him a reputation as a `` scream king '' .	2
164692	Patrick Wilson (American actor) starred in NCIS.	Patrick_Wilson_-LRB-American_actor-RRB-	9	He has been cast as Orm Marius/Ocean Master in the DC Extended Universe superhero film Aquaman -LRB- 2018 -RRB- .	2
87183	Donnie Wahlberg acts with Tom Selleck.	Donnie_Wahlberg	5	He has been starring in the drama series Blue Bloods as Danny Reagan with Tom Selleck -LRB- his TV father -RRB- and Bridget Moynahan -LRB- his TV sister -RRB- since 2010 , and since 2014 is an executive producer of the TNT reality television show Boston 's Finest .	1
87183	Donnie Wahlberg acts with Tom Selleck.	Donnie_Wahlberg	3	Outside of music , he has had roles in the Saw films , The Sixth Sense , Dreamcatcher , and Righteous Kill , also appearing in the World War II miniseries Band of Brothers as First Lieutenant Carwood Lipton .	2
87183	Donnie Wahlberg acts with Tom Selleck.	Donnie_Wahlberg	4	From 2002 to 2003 , he starred in the crime drama Boomtown .	2
87183	Donnie Wahlberg acts with Tom Selleck.	Donnie_Wahlberg	1	-LRB- born August 17 , 1969 -RRB- is an American singer , songwriter , actor , record producer , and film producer .	2
87183	Donnie Wahlberg acts with Tom Selleck.	Donnie_Wahlberg	7	He has also produced and starred in `` Rock this Boat '' , `` Donnie Loves Jenny '' and `` Return of the Mac '' on Pop TV .	2
70905	Leukemia developed in 352,000 people in Spain.	Leukemia	26	In 2012 it newly developed in 352,000 people .	2
70905	Leukemia developed in 352,000 people in Spain.	Leukemia	25	In 2015 , leukemia was present in 2.3 million people and caused 353,500 deaths .	2
70905	Leukemia developed in 352,000 people in Spain.	Leukemia	0	Leukemia , also spelled leukaemia , is a group of cancers that usually begin in the bone marrow and result in high numbers of abnormal white blood cells .	2
70905	Leukemia developed in 352,000 people in Spain.	Spain	10	Modern humans first arrived in the Iberian Peninsula around 35,000 years ago .	2
70905	Leukemia developed in 352,000 people in Spain.	Leukemia	1	These white blood cells are not fully developed and are called blasts or leukemia cells .	2
46354	Rogue appears in Canadian comic books.	Rogue_-LRB-comics-RRB-	0	Rogue is a fictional superhero appearing in American comic books published by Marvel Comics , commonly in association with the X-Men .	0
46354	Rogue appears in Canadian comic books.	Rogue_-LRB-comics-RRB-	1	The character debuted in Avengers Annual # 10 -LRB- November 1981 -RRB- as a villain , but then soon after she joined the X-Men .	2
46354	Rogue appears in Canadian comic books.	Rogue_-LRB-comics-RRB-	17	She has sometimes adopted the name Raven , which is the first name of her foster mother Mystique .	2
46354	Rogue appears in Canadian comic books.	Rogue_-LRB-comics-RRB-	23	Rogue has been featured in most of the X-Men animated series , and various video games .	2
46354	Rogue appears in Canadian comic books.	Rogue_-LRB-comics-RRB-	24	In the X-Men film series , she is portrayed by Anna Paquin .	2
152230	The German Shepherd is the second-most registered breed by the American Kennel Club and The Kennel Club UK.	German_Shepherd	6	The German Shepherd is the second-most registered breed by the American Kennel Club and fourth-most registered breed by The Kennel Club in the United Kingdom .	1
152230	The German Shepherd is the second-most registered breed by the American Kennel Club and The Kennel Club UK.	German_Shepherd	0	The German Shepherd -LRB- Deutscher Schäferhund , -LSB- ˈʃɛːfɐˌhʊnt -RSB- -RRB- is a breed of medium to large-sized working dog that originated in Germany .	2
152230	The German Shepherd is the second-most registered breed by the American Kennel Club and The Kennel Club UK.	German_Shepherd	3	The German Shepherd is a relatively new breed of dog , with their origin dating to 1899 .	2
152230	The German Shepherd is the second-most registered breed by the American Kennel Club and The Kennel Club UK.	German_Shepherd	1	The breed 's officially recognized name is German Shepherd Dog in the English language -LRB- sometimes abbreviated as GSD -RRB- .	2
152230	The German Shepherd is the second-most registered breed by the American Kennel Club and The Kennel Club UK.	German_Shepherd	4	As part of the Herding Group , German Shepherds are working dogs developed originally for herding sheep .	2
32203	Diego Costa was born in October.	Diego_Costa	0	Diego da Silva Costa -LRB- -LSB- ˈdjeɣo ða ˈsilβa ˈkosta -RSB- , -LSB- ˈdʒjeɡu dɐ ˈsiwvɐ ˈkɔstɐ -RSB- ; born 7 October 1988 -RRB- , is a professional footballer who plays as a striker for English club Chelsea and the Spain national team .	1
32203	Diego Costa was born in October.	October	0	October is the tenth month of the year in the Julian and Gregorian Calendars and the sixth month to have the length of 31 days .	2
32203	Diego Costa was born in October.	Diego_-LRB-footballer,_born_1982-RRB-	0	Diego Salgado Costa de Menezes , or simply Diego -LRB- born 2 February 1982 -RRB- , is a Brazilian footballer who plays for Santo André .	2
32203	Diego Costa was born in October.	Diego_-LRB-footballer,_born_1985-RRB-	0	Diego Ribas da Cunha -LRB- born 28 February 1985 -RRB- , commonly known as just Diego , is a Brazilian professional footballer who plays as an attacking midfielder for Brazilian club Flamengo .	2
